public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,CAPEI_Median,divyield_Median,pe_exi_Median,pe_inc_Median,efftax_Median,aftret_invcapx_Median,gpm_Median,roa_Median,roe_Median,debt_invcap_Median,totdebt_invcap_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,intcov_ratio_Median,cash_ratio_Median,curr_ratio_Median
2011-01-31,Materials,195,-0.001450,0.001342,0.109,19.400,1.66%,14.258,14.258,0.321,0.085,0.259,0.125,0.091,0.287,0.323,1.101,0.537,0.218,5.195,0.517,2.386
2011-01-31,Utilities,99,0.011444,0.014637,0.592,17.233,4.20%,14.316,14.328,0.340,0.071,0.269,0.094,0.073,0.500,0.559,2.343,0.696,0.339,2.988,0.128,1.047
2011-02-28,Communication Services,48,0.041784,0.024299,0.000,12.745,6.26%,15.587,14.624,0.335,0.065,0.582,0.147,0.036,0.538,0.554,1.459,0.625,0.395,1.853,0.654,1.255
2011-02-28,Consumer Discretionary,580,0.049478,0.051120,0.000,14.213,1.72%,14.733,14.594,0.342,0.090,0.367,0.135,0.102,0.219,0.310,0.968,0.525,0.191,4.517,0.509,1.774
2011-02-28,Consumer Staples,170,0.030064,0.020849,0.175,16.894,2.48%,15.133,15.142,0.348,0.112,0.359,0.140,0.125,0.220,0.305,0.851,0.501,0.210,7.496,0.373,1.888
2011-02-28,Energy,218,0.107506,0.075491,0.000,16.270,.785%,13.499,13.451,0.342,0.063,0.432,0.111,0.042,0.281,0.312,0.945,0.498,0.223,2.422,0.471,1.526
2011-02-28,Financials,745,0.025046,0.023672,0.248,13.157,2.17%,12.673,12.656,0.291,0.000,0.539,0.017,0.052,0.318,0.528,8.024,0.889,0.101,5.352,1.002,2.134
2011-02-28,Health Care,564,0.040005,0.034786,0.000,-1.405,1.58%,-1.050,-0.993,0.325,0.007,0.396,0.062,0.026,0.016,0.089,0.514,0.376,0.064,3.044,1.716,3.089
2011-02-28,Industrials,549,0.031834,0.027893,0.000,19.029,1.49%,17.624,17.426,0.327,0.081,0.286,0.115,0.080,0.210,0.257,0.923,0.506,0.166,5.868,0.463,2.020
2011-02-28,Information Technology,689,0.053889,0.025419,0.000,17.100,1.48%,15.188,14.763,0.257,0.059,0.499,0.110,0.078,0.005,0.037,0.544,0.356,0.025,8.461,1.166,2.451
2011-02-28,Materials,197,0.047389,0.028961,0.075,19.543,1.61%,15.479,15.533,0.293,0.094,0.269,0.129,0.095,0.268,0.329,1.084,0.521,0.216,5.468,0.541,2.361
2011-02-28,Utilities,98,0.015102,0.017279,0.613,17.320,4.18%,14.995,15.063,0.360,0.071,0.267,0.092,0.070,0.494,0.562,2.325,0.696,0.335,2.997,0.134,1.119
2011-03-31,Communication Services,48,0.002564,0.047159,0.134,12.967,6.91%,14.996,14.996,0.335,0.065,0.582,0.147,0.039,0.546,0.555,1.459,0.636,0.395,1.853,0.654,1.255
2011-03-31,Consumer Discretionary,575,0.008557,0.000786,0.000,14.105,1.89%,14.812,14.609,0.344,0.090,0.367,0.133,0.100,0.227,0.313,0.983,0.532,0.188,4.517,0.529,1.763
2011-03-31,Consumer Staples,169,0.006441,0.018174,0.175,17.188,2.52%,15.052,14.869,0.348,0.112,0.358,0.140,0.125,0.225,0.301,0.893,0.506,0.205,7.691,0.372,1.888
2011-03-31,Energy,219,0.022560,0.019494,0.000,17.705,.774%,14.084,13.785,0.342,0.058,0.432,0.112,0.041,0.279,0.306,0.940,0.496,0.222,2.418,0.475,1.531
2011-03-31,Financials,744,-0.008427,-0.022615,0.247,13.112,2.21%,12.566,12.532,0.293,0.000,0.542,0.017,0.052,0.318,0.533,8.024,0.889,0.101,5.352,1.002,2.194
2011-03-31,Health Care,560,0.032411,0.024423,0.000,-1.338,1.51%,-1.058,-0.935,0.326,0.007,0.393,0.062,0.024,0.016,0.088,0.521,0.380,0.061,2.858,1.727,3.089
2011-03-31,Industrials,545,0.025154,0.022990,0.000,19.536,1.48%,18.180,18.019,0.328,0.081,0.286,0.117,0.081,0.211,0.263,0.923,0.502,0.168,6.003,0.456,2.031
2011-03-31,Information Technology,690,0.007677,-0.018362,0.000,16.456,1.54%,15.000,14.776,0.254,0.060,0.494,0.109,0.079,0.004,0.037,0.542,0.355,0.024,8.171,1.186,2.447
2011-03-31,Materials,194,0.028128,0.019789,0.078,20.128,1.56%,16.826,16.777,0.293,0.094,0.269,0.129,0.095,0.269,0.326,1.084,0.522,0.216,5.495,0.536,2.360
2011-03-31,Utilities,99,0.036153,0.008294,0.615,17.596,4.13%,15.476,15.476,0.360,0.071,0.268,0.092,0.070,0.492,0.558,2.320,0.695,0.334,2.997,0.134,1.133
2011-04-30,Communication Services,47,0.014354,0.017756,0.134,13.371,6.47%,14.810,14.810,0.332,0.065,0.581,0.146,0.039,0.538,0.554,1.467,0.635,0.391,1.762,0.662,1.259
2011-04-30,Consumer Discretionary,569,0.021961,0.041030,0.000,14.477,1.75%,15.051,14.803,0.344,0.089,0.367,0.132,0.100,0.229,0.313,0.981,0.532,0.188,4.533,0.530,1.759
2011-04-30,Consumer Staples,167,0.026207,0.051644,0.174,18.095,2.39%,14.880,14.851,0.346,0.113,0.351,0.141,0.125,0.225,0.301,0.893,0.506,0.205,7.789,0.370,1.860
2011-04-30,Energy,220,-0.011659,0.015421,0.000,16.904,.769%,13.972,13.607,0.343,0.058,0.430,0.111,0.040,0.281,0.312,0.945,0.500,0.223,2.376,0.471,1.526
2011-04-30,Financials,740,0.000696,-0.005572,0.239,13.151,2.19%,12.809,12.692,0.292,0.000,0.541,0.017,0.052,0.317,0.531,8.024,0.889,0.101,5.419,1.002,2.194
2011-04-30,Health Care,565,0.048805,0.064349,0.000,-1.365,1.44%,-1.147,-1.041,0.326,0.006,0.392,0.059,0.024,0.017,0.088,0.523,0.385,0.061,2.580,1.697,3.052
2011-04-30,Industrials,540,0.001384,0.024099,0.000,19.665,1.46%,18.470,18.171,0.328,0.081,0.286,0.117,0.081,0.215,0.263,0.928,0.506,0.169,5.907,0.463,2.030
2011-04-30,Information Technology,685,0.013155,0.029500,0.000,17.497,1.50%,14.999,14.774,0.256,0.060,0.491,0.109,0.080,0.004,0.037,0.539,0.354,0.025,8.293,1.208,2.458
2011-04-30,Materials,193,0.004335,0.021462,0.075,19.621,1.61%,17.029,16.508,0.290,0.097,0.269,0.128,0.101,0.283,0.329,1.111,0.527,0.220,5.453,0.541,2.341
2011-04-30,Utilities,99,0.032203,0.038075,0.615,18.032,4.00%,15.674,15.674,0.360,0.071,0.268,0.092,0.070,0.492,0.558,2.320,0.695,0.334,2.997,0.134,1.133
2011-05-31,Communication Services,47,0.051657,0.019363,0.336,15.176,5.45%,15.231,15.203,0.332,0.064,0.580,0.153,0.039,0.543,0.580,1.498,0.632,0.370,1.864,0.750,1.602
2011-05-31,Consumer Discretionary,564,-0.016885,-0.002359,0.000,13.889,1.83%,14.034,13.783,0.343,0.086,0.369,0.130,0.098,0.228,0.311,0.977,0.532,0.191,4.694,0.521,1.772
2011-05-31,Consumer Staples,165,0.012604,0.025902,0.170,18.462,2.41%,15.724,15.743,0.347,0.108,0.351,0.153,0.128,0.215,0.315,0.884,0.494,0.215,7.850,0.370,1.836
2011-05-31,Energy,221,-0.065264,-0.042895,0.000,14.709,.808%,10.449,10.449,0.344,0.043,0.440,0.112,0.035,0.274,0.308,0.969,0.500,0.219,2.123,0.450,1.567
2011-05-31,Financials,738,-0.024408,-0.034533,0.379,12.848,2.28%,11.852,11.845,0.293,0.000,0.561,0.018,0.052,0.324,0.530,7.988,0.889,0.101,5.328,1.053,2.351
2011-05-31,Health Care,562,0.003888,0.019335,0.000,-2.144,1.46%,-1.048,-1.550,0.326,0.001,0.386,0.067,0.015,0.038,0.114,0.541,0.396,0.082,2.601,1.731,3.028
2011-05-31,Industrials,536,-0.038135,-0.029493,0.021,18.748,1.57%,15.818,15.774,0.329,0.079,0.287,0.121,0.087,0.221,0.268,0.933,0.505,0.169,6.684,0.420,2.038
2011-05-31,Information Technology,687,-0.027344,-0.018029,0.000,14.159,1.58%,12.824,12.545,0.255,0.043,0.491,0.109,0.080,0.008,0.049,0.547,0.356,0.033,7.569,1.244,2.447
2011-05-31,Materials,194,-0.021332,-0.028879,0.119,19.248,1.66%,13.965,13.787,0.291,0.102,0.271,0.137,0.114,0.272,0.333,1.072,0.528,0.220,5.678,0.525,2.404
2011-05-31,Utilities,99,-0.005045,0.015107,0.620,18.151,4.04%,15.039,14.726,0.360,0.069,0.260,0.092,0.075,0.491,0.553,2.271,0.693,0.336,2.988,0.139,1.066
2011-06-30,Communication Services,46,-0.010639,-0.013691,0.340,14.640,5.48%,14.425,14.183,0.335,0.057,0.582,0.153,0.036,0.542,0.573,1.466,0.622,0.368,1.887,0.748,1.585
2011-06-30,Consumer Discretionary,560,-0.015931,-0.003762,0.000,14.103,1.86%,13.611,13.212,0.345,0.086,0.368,0.130,0.099,0.227,0.305,0.977,0.529,0.187,4.724,0.502,1.777
2011-06-30,Consumer Staples,163,-0.004483,-0.023130,0.174,17.539,2.65%,15.935,15.935,0.346,0.106,0.350,0.154,0.128,0.212,0.301,0.884,0.505,0.215,7.539,0.348,1.826
2011-06-30,Energy,218,-0.048778,-0.020108,0.000,14.008,.928%,10.343,9.933,0.346,0.044,0.450,0.113,0.035,0.272,0.304,0.960,0.501,0.219,2.367,0.443,1.523
2011-06-30,Financials,732,-0.020735,-0.026963,0.376,12.718,2.38%,11.727,11.746,0.293,0.000,0.565,0.018,0.052,0.327,0.530,7.988,0.889,0.101,5.407,1.053,2.201
2011-06-30,Health Care,552,-0.040682,-0.015953,0.000,-2.176,1.58%,-1.788,-2.068,0.326,0.000,0.387,0.064,0.010,0.036,0.111,0.521,0.392,0.078,2.524,1.734,3.010
2011-06-30,Industrials,539,-0.025457,-0.008277,0.022,18.487,1.62%,15.718,15.714,0.330,0.079,0.289,0.121,0.087,0.227,0.271,0.947,0.509,0.172,6.662,0.419,2.019
2011-06-30,Information Technology,683,-0.029355,-0.025708,0.000,13.637,1.66%,13.123,12.939,0.255,0.044,0.493,0.111,0.083,0.008,0.049,0.549,0.356,0.033,8.035,1.244,2.446
2011-06-30,Materials,193,-0.032503,-0.011782,0.121,19.575,1.68%,13.435,13.304,0.293,0.101,0.271,0.138,0.116,0.271,0.333,1.061,0.526,0.221,5.759,0.518,2.410
2011-06-30,Utilities,98,-0.011444,-0.002544,0.628,18.413,4.09%,14.821,14.507,0.359,0.069,0.260,0.092,0.074,0.494,0.554,2.275,0.693,0.337,2.986,0.138,1.082
2011-07-31,Communication Services,47,-0.083914,-0.053887,0.339,14.077,5.82%,15.048,14.132,0.332,0.050,0.580,0.152,0.036,0.542,0.566,1.435,0.615,0.367,1.910,0.769,1.602
2011-07-31,Consumer Discretionary,558,-0.017277,-0.013887,0.000,13.677,1.93%,13.486,13.079,0.344,0.085,0.368,0.129,0.100,0.227,0.304,0.977,0.529,0.187,4.684,0.503,1.787
2011-07-31,Consumer Staples,163,-0.014622,-0.013088,0.174,17.055,2.74%,15.147,15.147,0.346,0.106,0.351,0.154,0.128,0.212,0.309,0.884,0.508,0.215,7.652,0.348,1.834
2011-07-31,Energy,219,0.028192,0.007709,0.000,13.536,.883%,10.204,9.852,0.346,0.044,0.450,0.113,0.035,0.271,0.308,0.950,0.500,0.219,2.209,0.440,1.511
2011-07-31,Financials,726,-0.022130,-0.041454,0.374,12.476,2.40%,11.442,11.462,0.293,0.000,0.565,0.018,0.053,0.323,0.527,7.988,0.889,0.100,5.407,1.053,2.201
2011-07-31,Health Care,550,-0.035141,-0.039041,0.000,-2.152,1.55%,-1.656,-1.687,0.324,0.000,0.390,0.064,0.017,0.033,0.107,0.521,0.392,0.078,2.587,1.736,3.033
2011-07-31,Industrials,541,-0.024178,-0.065169,0.021,17.647,1.64%,14.921,14.849,0.330,0.079,0.288,0.121,0.087,0.220,0.271,0.947,0.507,0.172,6.571,0.426,2.000
2011-07-31,Information Technology,680,-0.049370,-0.000810,0.000,13.446,1.75%,12.140,11.970,0.251,0.046,0.496,0.111,0.083,0.008,0.047,0.544,0.355,0.033,8.159,1.256,2.451
2011-07-31,Materials,192,-0.019782,-0.022282,0.123,18.682,1.71%,13.706,12.705,0.286,0.101,0.271,0.137,0.117,0.272,0.333,1.072,0.528,0.220,5.752,0.531,2.416
2011-07-31,Utilities,98,-0.009405,-0.011134,0.628,18.037,4.15%,14.444,14.290,0.359,0.069,0.260,0.092,0.074,0.494,0.554,2.275,0.693,0.337,2.986,0.138,1.082
2011-08-31,Communication Services,47,-0.059381,-0.018979,0.338,12.993,5.87%,13.196,13.196,0.332,0.051,0.577,0.152,0.042,0.547,0.579,1.553,0.630,0.383,1.988,0.717,1.388
2011-08-31,Consumer Discretionary,559,-0.098993,-0.063405,0.000,12.659,2.15%,12.364,12.222,0.343,0.087,0.372,0.129,0.101,0.232,0.295,0.998,0.532,0.183,4.881,0.499,1.796
2011-08-31,Consumer Staples,160,-0.063312,0.004510,0.199,16.342,2.66%,14.041,13.988,0.347,0.106,0.350,0.148,0.128,0.213,0.326,0.872,0.503,0.212,7.631,0.357,1.821
2011-08-31,Energy,217,-0.148799,-0.100595,0.000,12.336,1.01%,9.994,9.549,0.346,0.054,0.463,0.127,0.049,0.276,0.299,0.943,0.500,0.221,2.553,0.460,1.511
2011-08-31,Financials,724,-0.077410,-0.101379,0.371,11.852,2.66%,11.060,11.026,0.294,0.000,0.595,0.019,0.054,0.311,0.502,7.776,0.886,0.096,5.669,1.008,2.245
2011-08-31,Health Care,550,-0.109493,-0.038213,0.000,-1.619,1.69%,-1.652,-1.602,0.321,0.000,0.392,0.062,-0.002,0.032,0.107,0.555,0.387,0.076,2.593,1.774,3.075
2011-08-31,Industrials,541,-0.090611,-0.070861,0.015,16.145,1.83%,13.747,13.600,0.331,0.081,0.286,0.121,0.086,0.223,0.273,0.935,0.497,0.174,6.740,0.423,2.001
2011-08-31,Information Technology,675,-0.103213,-0.065312,0.000,12.055,1.95%,10.728,10.628,0.250,0.047,0.500,0.111,0.084,0.006,0.043,0.544,0.354,0.030,7.347,1.255,2.525
2011-08-31,Materials,193,-0.100615,-0.071282,0.130,16.728,1.86%,11.264,10.825,0.283,0.104,0.273,0.140,0.118,0.279,0.335,1.011,0.516,0.218,6.227,0.519,2.371
2011-08-31,Utilities,98,0.009293,0.016945,0.628,18.133,4.03%,15.174,14.888,0.359,0.068,0.257,0.091,0.072,0.496,0.551,2.261,0.692,0.333,3.036,0.152,1.064
2011-09-30,Communication Services,48,-0.141626,-0.027157,0.312,12.357,6.17%,10.689,10.689,0.330,0.051,0.580,0.152,0.043,0.549,0.581,1.559,0.637,0.399,1.935,0.731,1.431
2011-09-30,Consumer Discretionary,562,-0.102742,-0.077953,0.000,11.653,2.33%,11.429,11.201,0.343,0.087,0.372,0.129,0.103,0.240,0.311,1.000,0.535,0.188,4.862,0.498,1.788
2011-09-30,Consumer Staples,161,-0.069522,-0.034152,0.178,15.731,2.74%,13.114,12.997,0.343,0.106,0.347,0.146,0.128,0.222,0.327,0.896,0.504,0.219,7.384,0.359,1.822
2011-09-30,Energy,221,-0.195286,-0.125565,0.000,10.198,1.33%,8.307,7.960,0.346,0.056,0.463,0.127,0.049,0.276,0.314,0.980,0.504,0.221,2.592,0.460,1.524
2011-09-30,Financials,726,-0.082960,-0.117127,0.368,11.361,2.82%,10.008,10.100,0.294,0.000,0.596,0.019,0.053,0.311,0.501,7.764,0.886,0.096,5.565,1.010,2.183
2011-09-30,Health Care,550,-0.092906,-0.046811,0.000,-1.471,1.83%,-1.376,-1.429,0.319,0.000,0.388,0.061,-0.003,0.033,0.109,0.555,0.389,0.076,2.583,1.752,3.040
2011-09-30,Industrials,540,-0.132200,-0.102387,0.016,14.364,2.04%,11.897,11.636,0.331,0.081,0.286,0.121,0.087,0.224,0.274,0.940,0.505,0.174,6.681,0.421,2.000
2011-09-30,Information Technology,675,-0.105244,-0.044210,0.000,10.938,2.10%,9.597,9.610,0.249,0.046,0.500,0.110,0.084,0.006,0.043,0.543,0.353,0.032,7.347,1.255,2.521
2011-09-30,Materials,191,-0.167072,-0.171173,0.131,13.541,2.05%,8.919,8.721,0.286,0.104,0.273,0.140,0.116,0.275,0.329,1.011,0.509,0.218,6.247,0.519,2.371
2011-09-30,Utilities,98,-0.038960,-0.007467,0.628,17.628,4.14%,14.555,14.455,0.359,0.068,0.257,0.091,0.072,0.496,0.551,2.261,0.692,0.333,3.036,0.152,1.064
2011-10-31,Communication Services,48,0.091664,0.031583,0.312,11.576,6.78%,11.582,11.582,0.330,0.051,0.580,0.152,0.043,0.549,0.581,1.559,0.637,0.399,1.935,0.731,1.431
2011-10-31,Consumer Discretionary,561,0.126486,0.129651,0.000,12.699,2.13%,12.857,12.552,0.343,0.088,0.372,0.129,0.102,0.234,0.310,0.991,0.535,0.186,4.884,0.513,1.799
2011-10-31,Consumer Staples,160,0.083347,0.046985,0.203,16.310,2.57%,14.211,14.088,0.341,0.104,0.360,0.145,0.128,0.226,0.337,0.876,0.503,0.222,7.280,0.359,1.828
2011-10-31,Energy,221,0.244246,0.173288,0.000,12.414,1.12%,9.998,9.141,0.346,0.056,0.462,0.128,0.049,0.276,0.314,0.980,0.504,0.221,2.592,0.461,1.524
2011-10-31,Financials,723,0.085436,0.139370,0.368,12.041,2.59%,10.965,11.118,0.294,0.000,0.596,0.019,0.053,0.312,0.502,7.770,0.886,0.097,5.669,1.010,2.183
2011-10-31,Health Care,547,0.093487,0.061336,0.000,-1.656,1.82%,-1.517,-1.552,0.319,0.000,0.397,0.057,-0.006,0.034,0.111,0.556,0.390,0.078,2.510,1.744,3.006
2011-10-31,Industrials,536,0.148915,0.149424,0.018,16.625,1.75%,13.884,13.672,0.332,0.083,0.287,0.121,0.088,0.230,0.276,0.941,0.506,0.175,6.577,0.410,1.993
2011-10-31,Information Technology,670,0.128631,0.121103,0.000,11.493,1.82%,10.755,10.781,0.249,0.047,0.500,0.111,0.086,0.006,0.043,0.542,0.352,0.029,7.732,1.277,2.525
2011-10-31,Materials,189,0.165535,0.178428,0.124,16.376,1.83%,10.709,10.054,0.286,0.104,0.272,0.139,0.115,0.275,0.329,1.006,0.509,0.218,6.247,0.555,2.384
2011-10-31,Utilities,97,0.052928,0.042175,0.629,18.600,3.96%,15.518,15.518,0.360,0.068,0.258,0.090,0.072,0.499,0.553,2.269,0.692,0.334,3.042,0.148,1.062
2011-11-30,Communication Services,48,-0.019769,0.005367,0.173,11.062,7.10%,13.346,13.346,0.330,0.056,0.583,0.144,0.053,0.544,0.589,1.695,0.637,0.410,1.977,0.663,1.376
2011-11-30,Consumer Discretionary,561,-0.022453,-0.017115,0.000,12.234,2.09%,12.638,12.518,0.343,0.088,0.372,0.127,0.099,0.232,0.311,0.978,0.535,0.190,4.968,0.491,1.806
2011-11-30,Consumer Staples,161,-0.023496,0.024036,0.201,16.067,2.53%,14.561,14.372,0.341,0.102,0.346,0.144,0.114,0.222,0.337,0.848,0.503,0.199,7.457,0.334,1.837
2011-11-30,Energy,222,0.006334,0.020630,0.000,11.781,1.32%,11.317,10.383,0.346,0.069,0.453,0.134,0.062,0.278,0.308,0.985,0.503,0.221,2.862,0.427,1.520
2011-11-30,Financials,722,-0.014526,-0.041610,0.340,11.967,2.66%,11.418,11.418,0.293,0.000,0.621,0.019,0.058,0.300,0.480,7.657,0.885,0.093,5.048,1.132,2.190
2011-11-30,Health Care,538,-0.029060,0.009688,0.000,-1.479,1.93%,-1.142,-1.287,0.318,0.000,0.385,0.060,-0.017,0.038,0.104,0.565,0.388,0.070,2.489,1.771,3.190
2011-11-30,Industrials,530,-0.007612,0.010848,0.022,16.341,1.77%,14.065,13.759,0.334,0.087,0.281,0.120,0.093,0.233,0.282,0.971,0.507,0.179,6.663,0.389,1.972
2011-11-30,Information Technology,673,-0.034826,-0.018293,0.000,12.046,1.97%,11.073,10.463,0.249,0.043,0.495,0.105,0.071,0.007,0.048,0.528,0.347,0.034,7.465,1.219,2.488
2011-11-30,Materials,187,-0.000092,0.004783,0.117,16.390,1.73%,11.420,11.064,0.291,0.107,0.262,0.137,0.120,0.266,0.327,0.997,0.508,0.219,6.529,0.480,2.382
2011-11-30,Utilities,96,0.008293,0.010686,0.638,19.023,3.97%,15.703,15.318,0.361,0.068,0.264,0.090,0.071,0.494,0.556,2.281,0.693,0.334,3.107,0.135,1.048
2011-12-31,Communication Services,47,-0.020286,0.035179,0.173,10.533,6.17%,13.761,14.790,0.330,0.056,0.584,0.142,0.049,0.538,0.581,1.667,0.633,0.408,1.899,0.761,1.417
2011-12-31,Consumer Discretionary,560,0.009164,0.004336,0.000,12.059,2.14%,12.122,11.793,0.343,0.088,0.369,0.126,0.099,0.234,0.314,0.983,0.535,0.186,5.021,0.493,1.799
2011-12-31,Consumer Staples,160,0.002553,0.025048,0.194,16.693,2.46%,14.815,14.313,0.338,0.091,0.345,0.139,0.112,0.223,0.345,0.858,0.508,0.209,7.397,0.325,1.835
2011-12-31,Energy,218,-0.011745,-0.004954,0.000,11.694,1.39%,11.197,10.505,0.346,0.070,0.457,0.135,0.066,0.277,0.308,0.997,0.503,0.216,2.863,0.425,1.461
2011-12-31,Financials,720,0.013806,0.015611,0.341,12.200,2.66%,11.571,11.633,0.293,0.000,0.623,0.019,0.058,0.300,0.481,7.696,0.885,0.093,5.183,1.069,2.203
2011-12-31,Health Care,534,-0.006021,0.024886,0.000,-1.413,1.89%,-1.191,-1.223,0.318,0.000,0.382,0.056,-0.017,0.037,0.105,0.552,0.388,0.070,2.364,1.790,3.206
2011-12-31,Industrials,527,-0.001323,0.009698,0.023,16.372,1.82%,14.007,13.687,0.331,0.087,0.281,0.120,0.093,0.234,0.287,0.985,0.508,0.182,6.742,0.390,1.974
2011-12-31,Information Technology,673,-0.006137,-0.012077,0.000,12.008,2.08%,11.350,11.156,0.249,0.043,0.496,0.107,0.071,0.007,0.049,0.529,0.349,0.035,7.536,1.224,2.503
2011-12-31,Materials,187,-0.030745,-0.024942,0.123,15.796,1.74%,11.393,11.059,0.286,0.106,0.261,0.137,0.120,0.265,0.324,0.988,0.502,0.217,6.574,0.485,2.382
2011-12-31,Utilities,96,0.027884,0.032189,0.634,19.501,3.84%,16.060,15.686,0.361,0.068,0.264,0.090,0.072,0.494,0.556,2.270,0.692,0.334,3.107,0.139,1.083
2012-01-31,Communication Services,46,0.032710,-0.018939,0.259,11.607,5.98%,14.134,14.710,0.335,0.056,0.583,0.146,0.053,0.511,0.573,1.617,0.629,0.395,1.977,0.654,1.366
2012-01-31,Consumer Discretionary,560,0.089329,0.068768,0.000,12.714,2.10%,12.841,12.699,0.343,0.089,0.371,0.126,0.099,0.235,0.323,0.978,0.540,0.192,4.937,0.492,1.803
2012-01-31,Consumer Staples,159,0.049806,-0.009103,0.192,16.517,2.60%,15.323,15.262,0.339,0.092,0.344,0.142,0.114,0.225,0.347,0.868,0.509,0.211,7.517,0.323,1.830
2012-01-31,Energy,219,0.057612,0.014016,0.000,11.853,1.36%,11.313,10.420,0.346,0.070,0.457,0.135,0.065,0.277,0.299,0.985,0.503,0.215,2.882,0.426,1.492
2012-01-31,Financials,711,0.077296,0.081098,0.344,12.701,2.49%,12.270,12.270,0.293,0.000,0.625,0.019,0.057,0.300,0.481,7.645,0.884,0.093,4.905,1.132,2.205
2012-01-31,Health Care,535,0.111884,0.042810,0.000,-1.633,1.78%,-1.647,-1.647,0.316,0.000,0.382,0.056,-0.017,0.036,0.106,0.565,0.393,0.072,2.280,1.771,3.194
2012-01-31,Industrials,530,0.099785,0.074899,0.023,17.983,1.67%,14.902,14.700,0.331,0.088,0.282,0.120,0.094,0.240,0.292,0.987,0.509,0.191,6.968,0.381,1.974
2012-01-31,Information Technology,671,0.117825,0.079666,0.000,13.157,1.94%,12.345,12.005,0.250,0.044,0.502,0.107,0.071,0.007,0.050,0.529,0.351,0.035,7.453,1.219,2.503
2012-01-31,Materials,187,0.141092,0.115692,0.126,17.584,1.62%,13.025,12.423,0.290,0.105,0.261,0.139,0.116,0.266,0.324,0.988,0.502,0.219,6.574,0.485,2.382
2012-01-31,Utilities,95,-0.014343,-0.034873,0.632,18.757,3.94%,15.574,15.192,0.361,0.068,0.263,0.090,0.072,0.494,0.557,2.278,0.693,0.337,3.102,0.137,1.065
2012-02-29,Communication Services,48,0.062542,0.039870,0.000,12.767,5.75%,13.754,13.754,0.371,0.057,0.567,0.145,0.041,0.515,0.523,1.677,0.629,0.400,1.801,0.644,1.470
2012-02-29,Consumer Discretionary,556,0.057043,0.052001,0.000,13.889,2.02%,14.847,14.821,0.341,0.090,0.367,0.127,0.102,0.234,0.323,0.996,0.536,0.184,5.249,0.514,1.819
2012-02-29,Consumer Staples,157,0.017657,0.032161,0.239,16.554,2.69%,15.618,15.553,0.344,0.096,0.344,0.137,0.107,0.233,0.317,0.901,0.499,0.208,7.251,0.309,1.833
2012-02-29,Energy,218,0.081325,0.063961,0.000,12.951,1.25%,11.026,10.670,0.350,0.071,0.452,0.137,0.072,0.299,0.334,1.054,0.514,0.226,3.133,0.374,1.434
2012-02-29,Financials,707,0.043907,0.059162,0.224,13.900,2.43%,12.866,12.867,0.285,0.000,0.642,0.020,0.061,0.273,0.455,7.501,0.883,0.087,4.519,0.881,2.085
2012-02-29,Health Care,535,0.043365,0.019429,0.000,-1.907,2.03%,-1.111,-1.072,0.312,0.000,0.406,0.056,-0.004,0.029,0.101,0.582,0.397,0.070,2.513,1.710,3.039
2012-02-29,Industrials,528,0.032118,0.027722,0.034,18.182,1.63%,15.010,14.699,0.336,0.093,0.281,0.121,0.098,0.243,0.299,1.018,0.519,0.198,6.740,0.390,2.013
2012-02-29,Information Technology,665,0.038511,0.070042,0.000,14.863,2.00%,13.712,13.560,0.261,0.048,0.501,0.102,0.075,0.006,0.052,0.523,0.361,0.035,6.613,1.221,2.523
2012-02-29,Materials,187,0.006437,-0.001839,0.113,18.389,1.65%,13.525,13.155,0.302,0.104,0.251,0.139,0.113,0.282,0.346,1.069,0.521,0.220,6.785,0.434,2.332
2012-02-29,Utilities,95,0.005623,0.007128,0.636,18.438,4.04%,15.710,15.482,0.354,0.068,0.263,0.088,0.069,0.494,0.560,2.366,0.700,0.337,3.088,0.080,1.027
2012-03-31,Communication Services,48,0.026654,0.013923,0.000,12.679,6.42%,14.866,14.866,0.371,0.057,0.567,0.145,0.041,0.515,0.523,1.677,0.629,0.400,1.801,0.636,1.470
2012-03-31,Consumer Discretionary,556,0.043831,0.041160,0.000,14.551,2.07%,15.422,15.348,0.340,0.090,0.364,0.128,0.102,0.234,0.323,0.994,0.533,0.184,5.229,0.518,1.829
2012-03-31,Consumer Staples,156,0.025246,0.032617,0.241,16.779,2.53%,16.525,16.435,0.343,0.097,0.344,0.138,0.107,0.237,0.321,0.900,0.494,0.207,7.982,0.307,1.833
2012-03-31,Energy,218,-0.029995,-0.028794,0.000,11.572,1.26%,10.304,10.055,0.350,0.073,0.448,0.137,0.072,0.292,0.333,1.035,0.514,0.226,3.143,0.377,1.450
2012-03-31,Financials,708,0.065493,0.073447,0.224,14.278,2.34%,13.432,13.477,0.285,0.000,0.642,0.020,0.061,0.273,0.456,7.502,0.883,0.086,4.519,0.901,2.092
2012-03-31,Health Care,534,0.039334,0.040196,0.000,-1.988,1.70%,-1.026,-1.026,0.313,0.000,0.404,0.053,0.000,0.030,0.102,0.581,0.399,0.071,2.513,1.711,3.036
2012-03-31,Industrials,525,0.013473,0.012450,0.037,18.650,1.68%,15.573,15.113,0.336,0.093,0.282,0.123,0.098,0.243,0.299,1.020,0.517,0.197,6.976,0.385,2.010
